movieId,tmdbId,title,original_title,overview,release_date,poster_path,backdrop_path,tmdb_vote,vote_count,popularity,dtype
857,857,Saving Private Ryan,Saving Private Ryan,"As U.S. troops storm the beaches of Normandy, three brothers lie dead on the battlefield, with a fourth trapped behind enemy lines. Ranger captain John Miller and seven men are tasked with penetrating German-held territory and bringing the boy home.",1998-07-24,/uqx37cS8cpHg8U35f9U5IBlrCV3.jpg,/rW2xRFlJRbTnBJlQTSjQmjevIwb.jpg,8.221,16850,11.1219,MOVIE
20173,20173,The Barefoot Executive,The Barefoot Executive,"In the great Disney tradition of wild family fun, a young Kurt Russell stars as Steven Post - an ambitious mailroom clerk at a second-rate TV network. With his eye on the boardroom, and getting nowhere with the studio's top dog, he makes a career-changing discovery. His girlfriend's lovable pet chimp can pick a hit show every time! His secret for success turns into a madcap monkey business when he makes vice president and jealous rivals want in on the act. Ride along with narrow escapes and a classic cast featuring Joe Flynn and Harry Morgan in a comedic climb up the corporate ladder that will leave you howling for more!",1971-03-17,/l80GlJCOFM6rE2uwiW0EMD6jAPd.jpg,/9V6a5txVOLcpN6IIGRdp8fL91Fw.jpg,5.466,44,0.4311,MOVIE
10957,10957,The Black Cauldron,The Black Cauldron,"Taran is an assistant pigkeeper with boyish dreams of becoming a great warrior. However, he has to put the daydreaming aside when his charge, an oracular pig named Hen Wen, is kidnapped by an evil lord known as the Horned King. The villain hopes Hen will show him the way to The Black Cauldron, which has the power to create a giant army of unstoppable soldiers.",1985-07-24,/ef11J5KGMp26kEzeg8ghAKeB65C.jpg,/4idEU92m0oR1BWa1iwb5pZ9bWCu.jpg,6.422,1407,1.7982,MOVIE
9570,9570,The Black Hole,The Black Hole,"The explorer craft USS Palomino is returning to Earth after a fruitless 18-month search for extra-terrestrial life when the crew comes upon a supposedly lost ship, the USS Cygnus, hovering near a black hole. The ship is controlled by Dr. Hans Reinhardt and his monstrous robot companion, but the initial wonderment and awe the Palomino crew feel for the ship and its resistance to the power of the black hole turn to horror as they uncover Reinhardt's plans.",1979-12-18,/gCqOJWvOK5UPospyrLANKfwRBlG.jpg,/dfNNSNVdbaFgDt4DLJf55CZsB5L.jpg,5.842,531,2.0128,MOVIE
16249,16249,Blackbeard's Ghost,Blackbeard's Ghost,"The eponymous wraith returns to Earth to aid his descendant, elderly Emily Stowecroft. The villains want to kick Emily and her friends out of their group home so that they can build a crooked casino. Good guy Steve Walker gets caught in the middle of the squabble after evoking Blackbeard's ghost.",1968-02-08,/bEMEjagTsdkUi7Jzxe0lQsquD7J.jpg,/4bAsuQeYcLbUOzxXe407yEJQoF7.jpg,6.702,151,0.7847,MOVIE
13962,13962,Blank Check,Blank Check,"Bullied by his siblings and nagged by his parents, 11-year-old Preston Waters is fed up with his family — especially their frugality. But he gets his chance to teach them a lesson when a money-laundering criminal nearly bulldozes Preston with his car and compensates the boy with a blank check. Preston makes the check out for $1 million and goes on a spending spree he'll never forget.",1994-02-11,/qhsH1BGqeCDHoogt5ebxOgERJGb.jpg,/ddpmx0dH1bXOp3jQt18GHaLwbAX.jpg,6.0,524,3.6329,MOVIE
14612,14612,Candleshoe,Candleshoe,"When ex-con artist Harry claims that a secret treasure is hidden inside Candleshoe, an English estate, he creates an elaborate plan to find and steal the prize. By convincing a girl named Casey to impersonate the estate owner's long-lost granddaughter, Harry hopes to uncover the treasure's location. But when Casey has a change of heart, she must follow the clues and find the treasure, in order to save Candleshoe and stop Harry before it is too late.",1977-12-16,/6Rq9u5fnS6PzWz9dgPQmBhgDvRJ.jpg,/6NMedeS4pbfsPfhycL3XH3tCH8U.jpg,6.9,118,1.0106,MOVIE
19378,19378,The Cat from Outer Space,The Cat from Outer Space,"A UFO is stranded on earth and impounded by the US government. Its pilot, a cat with a collar that gives it special powers, including the ability to communicate with humans, has eluded the authorities and seeks the help of a scientist in order to reclaim and repair his ship and get back home.",1978-06-09,/okBmdBxptOwXS5FNauS3deFLnly.jpg,/wrtByjLIqkTFlChOMFPxYfmnJzC.jpg,5.939,148,0.8466,MOVIE
29228,29228,The Computer Wore Tennis Shoes,The Computer Wore Tennis Shoes,"Some college students manage to persuade the town's big businessman, A. J. Arno, to donate a computer to their college. When the problem- student, Dexter Riley, tries to fix the computer, he gets an electric shock and his brain turns to a computer; now he remembers everything he reads. Unfortunately, he also remembers information which was in the computer's memory, like Arno's illegal businesses..",1969-12-29,/vXfUKvAHTIifAU7IP17kl1ZBGh6.jpg,/ulSMjQWtePjr0fvGw1l0lZDMo9R.jpg,6.006,156,1.7661,MOVIE
19379,19379,Condorman,Condorman,"Comic artist and writer Woody performs a simple courier operation for his friend Harry who works for the CIA. But when he successfully fends off hostile agents, he earns the respect of the beautiful Natalia, who requests his assistance for her defection. Woody uses this request as leverage to use the CIA's resources to bring his comic book creation, Condorman, to life to battle the evil Krokov.",1981-07-02,/wRe9kAvjN5IGAjPd0oCKhjyQDt0.jpg,/kJn4aK6QMn890jnXEeEDLm9zDyK.jpg,5.5,139,5.9298,MOVIE
11164,11164,D2: The Mighty Ducks,D2: The Mighty Ducks,"After Gordon Bombay's hockey comeback is cut short he is named coach of Team USA Hockey for the Junior Goodwill Games. Bombay reunites the Mighty Ducks and introduces a few new players, however, he finds himself distracted by his newfound fame and must regather if the Ducks are to defeat tournament favourites Iceland.",1994-03-25,/veGW1N6QUglP4osDdOUI6CZCcBI.jpg,/qdJL2ckIXn4Hrwre80ZA0hJVLt9.jpg,6.196,634,1.4735,MOVIE
18887,18887,Darby O'Gill and the Little People,Darby O'Gill and the Little People,A wily old codger matches wits with the King of the Leprechauns and helps play matchmaker for his daughter and the strapping lad who has replaced him as caretaker.,1959-06-24,/2SB5yYMIk3wIgkcJ3k2KwCrRtIB.jpg,/8SLK1d5oUGzA1Lz7fFHOIXYJgc3.jpg,6.634,168,1.0473,MOVIE
40866,40866,The Devil and Max Devlin,The Devil and Max Devlin,"When Max dies in an accident, he goes straight to Hell. But the Devil Barney makes him an offer: if he manages to get three innocent youths to sell him their souls in the next two months, he may stay on Earth. Max accepts, and returns to Earth, equipped with special powers. However, his task is harder than expected, especially when seven year old Tobi demands that he marry his mother.",1981-03-06,/b5XOONi82ThL4r5K20BKsWIhmi6.jpg,/1r3qQd5OxIf7jStKOYCcISjnh5P.jpg,5.8,37,0.2718,MOVIE
10122,10122,Flight of the Navigator,Flight of the Navigator,"12-year-old David is accidentally knocked out in the forest near his home, but when he awakens eight years have passed. His family is overjoyed to have him back, but is just as perplexed as he is that he hasn't aged. When a NASA scientist discovers a UFO nearby, David gets the chance to unravel the mystery and recover the life he lost.",1986-07-30,/tdRgQWMximj0tL6OWu9kRTtePmI.jpg,/tg5Y6tS6gA4cLsYWMEgD8TMlEuE.jpg,6.95,915,2.0315,MOVIE
9994,9994,The Great Mouse Detective,The Great Mouse Detective,"When the diabolical Professor Ratigan kidnaps London's master toymaker, the brilliant master of disguise Basil of Baker Street and his trusted sidekick Dawson try to elude the ultimate trap and foil the perfect crime.",1986-07-02,/9uDr7vfjCFr39KGCcqrk44Cg7fQ.jpg,/rXP1DHEk2pnSCnwe3qT1Vp1lps3.jpg,7.045,1762,4.3645,MOVIE
12129,12129,Herbie Goes Bananas,Herbie Goes Bananas,The adorable little VW helps its owners break up a counterfeiting ring in Mexico.,1980-06-25,/7cBOYLDhHMA351ndLthSxBCwO5N.jpg,/o5BEOF5HW3gbALcJEVKG981rFPq.jpg,5.3,247,1.1999,MOVIE
14140,14140,Herbie Goes to Monte Carlo,Herbie Goes to Monte Carlo,"Herbie, the Volkswagen Beetle with a mind of its own, is racing in the Monte Carlo Rally. But thieves have hidden a cache of stolen diamonds in Herbie's gas tank, and are now trying to get them back.",1977-06-24,/4gMplOTJWAj1oNrv0QJG6SGhBNQ.jpg,/9WoRB4jDc1wcZpAXXAGDL3yL8z1.jpg,5.9,340,0.8884,MOVIE
10439,10439,Hocus Pocus,Hocus Pocus,"After 300 years of slumber, three sister witches are accidentally resurrected in Salem on Halloween night, and it is up to three kids and their newfound feline friend to put an end to the witches' reign of terror once and for all.",1993-07-16,/by4D4Q9NlUjFSEUA1yrxq6ksXmk.jpg,/ncr6KR7bBF8cps6yZKiTAwClpn1.jpg,7.035,3226,4.4894,MOVIE
11158,11158,"Honey, I Blew Up the Kid","Honey, I Blew Up the Kid","Wayne Szalinski is at it again. But instead of shrinking things, he tries to make a machine that can make things grow. As in the first one, his machine isn't quite accurate. But when he brings Nick & his toddler son Adam to see his invention, the machine unexpectedly starts working. And when Adam comes right up to the machine, he gets zapped along with his stuffed bunny.",1992-07-16,/4EGqDo2pP2ZL0TCcYDGnwsU8liQ.jpg,/r4Vx7kne6dovybAJR4LsR4eQCxP.jpg,5.272,1245,1.8262,MOVIE
9354,9354,"Honey, I Shrunk the Kids","Honey, I Shrunk the Kids",The scientist father of a teenage girl and boy accidentally shrinks his and two other neighborhood teens to the size of insects. Now the teens must fight diminutive dangers as the father searches for them.,1989-06-23,/omQOzahi2NIeiYznNxHFDvNbvo6.jpg,/d9xVUFkEKNxyOIihbpvAVdjzcL.jpg,6.313,3248,4.0544,MOVIE
28736,28736,Hot Lead & Cold Feet,Hot Lead & Cold Feet,"Twin brothers -- one rough and tough, the other a city-bred milquetoast -- compete for their father's fortune.",1978-07-05,/zr6pX2rUfaub8QcGaIjYInuJBqQ.jpg,/if5PHyaafqhOH4aUfgKoOkZ14LA.jpg,5.8,33,1.0914,MOVIE
34774,34774,In Search of the Castaways,In Search of the Castaways,"Two teenagers, Mary (Hayley Mills) and Robert (Keith Hamshere) are lead by Professor Paganel (Maurice Chevalier) on a search expedition for the children's shipwrecked sea captain father. This Disney film was based upon Jules Verne's 1868 adventure novel Captain Grant's Children.",1962-12-01,/27hbGwIAmvcB9X9FdXSwvU05frt.jpg,/4TqqMASEdL3E23Onc4742IQ1D8i.jpg,6.5,76,0.7683,MOVIE
37969,37969,The Incredible Journey,The Incredible Journey,"The story of three pets, a cat and two dogs, who lose their owners when they are all on vacation. Can they find their way home?",1963-11-20,/vOnusK40twHThlxz6sGXVyakATx.jpg,/ql4XLTUhEMCB46upRMlWPHzc3aq.jpg,6.647,116,0.596,MOVIE
9631,9631,The Negotiator,The Negotiator,"The police try to arrest expert hostage negotiator Danny Roman, who insists he's being framed for his partner's murder in what he believes is an elaborate conspiracy. Thinking there's evidence in the Internal Affairs offices that might clear him, he takes everyone in the office hostage and demands that another well-known negotiator be brought in to handle the situation and secretly investigate the conspiracy.",1998-07-29,/dUMHEymATOGbs2K3E4dmNSVBgFQ.jpg,/y4TbQOC9DCzZop9HwKuX73rKbYO.jpg,7.104,2300,4.8559,MOVIE
9820,9820,The Parent Trap,The Parent Trap,"Hallie Parker and Annie James are identical twins who were separated at a young age due to their parents' divorce. Unbeknownst to their parents, the girls are sent to the same summer camp, where they meet, discover the truth about their relationship, and come up with a plan to switch places in an effort to reunite their mother and father.",1998-07-28,/dNqgjqxHIdfsQRQL5XTujNfX9pj.jpg,/y3zUOMWRoI2vC4ck2GBJyFWhzyA.jpg,7.218,4432,9.06,MOVIE
14013,14013,BASEketball,BASEketball,"Two losers from Milwaukee, Coop and Remer, invent a new game combining basketball with the rules of baseball. When the game becomes a huge success, they, along with a billionaire's help, form the Professional Baseketball League where everyone gets the same pay and no team can change cities. When a rival owner wants to institute major rule changes, Coop and Remer's team is the only one standing in the way.",1998-07-28,/oKZdAUV9XSLp091f0GmtQEu0UZy.jpg,/iRHqxrythyTtORMYrczoAE5KbCA.jpg,6.1,629,1.1554,MOVIE
1779,1779,Roger & Me,Roger & Me,"A documentary about the closure of General Motors' plant at Flint, Michigan, which resulted in the loss of 30,000 jobs. Details the attempts of filmmaker Michael Moore to get an interview with GM CEO Roger Smith.",1989-09-01,/nsLrWqKnyOKgtBMD6OYLk6fAyTG.jpg,/1TFrt5rlgbAS7WdHfCp142NPt4s.jpg,7.089,310,4.9081,MOVIE
10849,10849,The Purple Rose of Cairo,The Purple Rose of Cairo,"Cecilia is a waitress in New Jersey, living a dreary life during the Great Depression. Her only escape from her mundane reality is the movie theatre. After losing her job, Cecilia goes to see 'The Purple Rose of Cairo' in hopes of raising her spirits, where she watches dashing archaeologist Tom Baxter time and again.",1985-03-01,/ccsint43E44B7NGceEhVimD93Yt.jpg,/3wwMtp2F7CgmOl2EX9q1r2yjOEk.jpg,7.4,1113,0.8092,MOVIE
678,678,Out of the Past,Out of the Past,The peaceful life of a gas station owner is disrupted when a man from his past arrives in town and forces him to return to the dark world he had tried to escape.,1947-11-25,/lnUK6Cg5ARM0qaq0B5SG20VAM0h.jpg,/9qGWOflC5WNhaKk2UPYu55SjjNj.jpg,7.647,630,1.3371,MOVIE
907,907,Doctor Zhivago,Doctor Zhivago,"The life of a Russian physician and poet who, although married to another, falls in love with a political activist's wife and experiences hardship during World War I and then the October Revolution.",1965-12-22,/r0Iv2BiCFYDnzc6uU1q3AJ56igT.jpg,/y3sPNxqVBIt97EZX568OpAWBpcl.jpg,7.54,1243,2.8504,MOVIE
5961,5961,Fanny and Alexander,Fanny och Alexander,"As children in the loving Ekdahl family, Fanny and Alexander enjoy a happy life with their parents, who run a theater company. After their father dies unexpectedly, however, the siblings end up in a joyless home when their mother, Emilie, marries a stern bishop. The bleak situation gradually grows worse as the bishop becomes more controlling, but dedicated relatives make a valiant attempt to aid Emilie, Fanny and Alexander.",1982-12-17,/q8jlA3Wc1Z987hNKRFA44g5OugC.jpg,/gW6RObeIT51uCTb5DvfU39cDusF.jpg,7.791,854,1.4321,MOVIE
47908,47908,The Trip to Bountiful,The Trip to Bountiful,"Carrie Watts is living the twilight of her life trapped in an apartment in 1940s Houston, Texas with a controlling daughter-in-law and a hen-pecked son. Her fondest wish – just once before she dies – is to revisit Bountiful, the small Texas town of her youth which she still refers to as ""home.""",1985-12-20,/qJ6A6fvp8PLFxxLVPLveFUmTOCG.jpg,/iqgZXnNN9Sa6ufvlGuX8MwesE8y.jpg,7.205,56,0.7207,MOVIE
42121,42121,Tender Mercies,Tender Mercies,Alchoholic former country singer Mac Sledge makes friends with a young widow and her son. The friendship enables him to find inspiration to resume his career.,1983-03-04,/fBP6uK0K4EnV8dtt4SJQrMdX0wb.jpg,/hPIcRAdwsIb3UhHJ3RuyCcDL4qK.jpg,6.7,145,0.8169,MOVIE
2887,2887,And the Band Played On,And the Band Played On,The story of the discovery of the AIDS epidemic and the political infighting of the scientific community hampering the early fight with it.,1993-09-11,/woHcFTdGGzeZdRlEPKMekdw0wll.jpg,/9EjHUb6xNrHUsjxMu16p8KmR7Cy.jpg,6.439,107,1.0996,MOVIE
11974,11974,The 'Burbs,The 'Burbs,"When secretive new neighbors move in next door, suburbanite Ray Peterson and his friends let their paranoia get the best of them as they start to suspect the newcomers of evildoings and commence an investigation. But it's hardly how Ray, who much prefers drinking beer, reading his newspaper and watching a ball game on the tube expected to spend his vacation.",1989-02-17,/jwYKzJS0C3A711hmg1G4ptI0InF.jpg,/pyeknyOKRLBd4ROOeYL6kV103ov.jpg,6.763,1327,3.3375,MOVIE
20348,20348,Fandango,Fandango,"In 1971, five college buddies from the University of Texas embark on a final road trip odyssey across the Mexican border before facing up to uncertain futures, in Vietnam and otherwise.",1985-01-25,/7hdQUp17uXp8tZJWB8eWh25DWbc.jpg,/rZs4l2gwhzCk3G9OhSiLEbB35i1.jpg,6.672,192,7.5995,MOVIE
26648,26648,The Night Porter,Il portiere di notte,"A concentration camp survivor discovers her former torturer and lover working as a porter at a hotel in postwar Vienna. When the couple attempt to re-create their sadomasochistic relationship, his former SS comrades begin to stalk them.",1974-04-03,/zTUYhMdh2Jwk5s9jbrU4mCH3CY4.jpg,/tufG6gslSRSMS0WaJLz3psUKUZQ.jpg,6.743,374,1.6515,MOVIE
11911,11911,Mephisto,Mephisto,"A German stage actor finds unexpected success and mixed blessings in the popularity of his performance in a Faustian play as the Nazis take power in pre-WWII Germany. As his associates and friends flee or are ground under by the Nazi terror, the popularity of his character supercedes his own existence until he finds that his best performance is keeping up appearances for his Nazi patrons.",1981-02-11,/SNJoUTU8PSxQlj3RkrwYGOQPyj.jpg,/ncO9pjB0PZ603Tp1LgbNpkeUxzL.jpg,7.183,142,0.7558,MOVIE
793,793,Blue Velvet,Blue Velvet,"The discovery of a severed human ear found in a field leads a young man on an investigation related to a beautiful, mysterious nightclub singer and a group of psychopathic criminals who have kidnapped her child.",1986-09-19,/tzXuURjPzCqtA6eL0Cswq9wzFx0.jpg,/12UiL2rS5M80AhS9uiZ633iy4pB.jpg,7.608,3707,4.7668,MOVIE
35144,35144,The Journey of Natty Gann,The Journey of Natty Gann,"America is in the depths of the Great Depression. Families drift apart when faraway jobs beckon. A courageous young girl confronts overwhelming odds when she embarks on a cross-country search for her father. During her odyssey, she forms a close bond with two diverse traveling companions: a magnificent, protective wolf, and a hardened drifter.",1985-09-27,/z2eHb3ih4k9zannMKn3wmVvYAis.jpg,/wUvn8kcausADaBOAabm7X1pQtoi.jpg,6.8,161,0.9865,MOVIE
9325,9325,The Jungle Book,The Jungle Book,"The boy Mowgli makes his way to the man-village with Bagheera, the wise panther. Along the way he meets jazzy King Louie, the hypnotic snake Kaa and the lovable, happy-go-lucky bear Baloo, who teaches Mowgli ""The Bare Necessities"" of life and the true meaning of friendship.",1967-10-18,/9BgcTVV43dZ8A1TpuXWkuNTXtfI.jpg,/zj8XS0l1cWStpKnuD1LFMB3VoV1.jpg,7.278,6555,7.8719,MOVIE
10340,10340,Lady and the Tramp,Lady and the Tramp,"Lady, a golden cocker spaniel, meets up with a mongrel dog who calls himself the Tramp. He is obviously from the wrong side of town, but happenings at Lady's home make her decide to travel with him for a while.",1955-06-22,/340NcWz9SQXWQyf4oicMxjbrLOb.jpg,/yGgEg4yimYQJLZrZg3Qhogp2raQ.jpg,7.121,5548,5.4815,MOVIE
10144,10144,The Little Mermaid,The Little Mermaid,This colorful adventure tells the story of an impetuous mermaid princess named Ariel who falls in love with the very human Prince Eric and puts everything on the line for the chance to be with him. Memorable songs and characters -- including the villainous sea witch Ursula.,1989-11-17,/plcZXvI310FkbwIptvd6rqk63LP.jpg,/qGZXYHvWR1TYOU9raCaEABrj9m7.jpg,7.352,8280,8.7985,MOVIE
10414,10414,The Mighty Ducks,The Mighty Ducks,"After reckless young lawyer Gordon Bombay gets arrested for drunk driving, he must coach a kids hockey team for his community service. Gordon has experience on the ice, but isn't eager to return to hockey, a point hit home by his tense dealings with his own former coach, Jack Reilly. The reluctant Gordon eventually grows to appreciate his team, which includes promising young Charlie Conway, and leads them to take on Reilly's tough players.",1992-10-02,/zxaCHxKDFNi6frh1Q0dj19L216o.jpg,/5Im6DRMxV9tnrPL5B9OCVP32AkO.jpg,6.578,948,1.9055,MOVIE
10437,10437,The Muppet Christmas Carol,The Muppet Christmas Carol,"A retelling of the classic Dickens tale of Ebenezer Scrooge, miser extraordinaire. He is held accountable for his dastardly ways during night-time visitations by the Ghosts of Christmas Past, Present and Future.",1992-12-11,/ssrV29QSVVJuemBHho0Qx7pFYak.jpg,/kLVWvnUdqQ07WjbAYGpmiD2ZFQa.jpg,7.44,1136,7.9419,MOVIE
15300,15300,Newsies,Newsies,"A week in the life of the exploited, child newspaper sellers in turn-of-the-century New York. When their publisher, Joseph Pulitzer, tries to squeeze a little more profit out of their labours, they organize a strike, only to be confronted with the Pulitzer's hard-ball tactics.",1992-04-10,/8ykmCMHzkRSuJucPYeqGA2ampbp.jpg,/eRR2a0tOaP6UITtQ8S3ofh8n7lX.jpg,6.7,290,1.2242,MOVIE
12230,12230,One Hundred and One Dalmatians,One Hundred and One Dalmatians,"When a litter of dalmatian puppies are abducted by the minions of Cruella De Vil, the parents must find them before she uses them for a diabolical fashion statement.",1961-01-25,/kSlYq6FrBUviGSEh8v4L9nrSnBT.jpg,/cZgUATpU4NDlsfGj7sRriKJEiLB.jpg,7.176,6565,5.7944,MOVIE
10693,10693,Peter Pan,Peter Pan,"Leaving the safety of their nursery behind, Wendy, Michael and John follow Peter Pan to a magical world where childhood lasts forever. But while in Neverland, the kids must face Captain Hook and foil his attempts to get rid of Peter for good.",1953-02-05,/fJJOs1iyrhKfZceANxoPxPwNGF1.jpg,/vwcfvPzYO3Gz975yRXp6DYSSbzo.jpg,7.195,5647,8.3969,MOVIE
11335,11335,Popeye,Popeye,"Popeye is a super-strong, spinach-scarfing sailor man who's searching for his father. During a storm that wrecks his ship, Popeye washes ashore and winds up rooming at the Oyl household, where he meets Olive. Before he can win her heart, he must first contend with Olive's fiancé, Bluto.",1980-12-12,/hCCp4pESgYY6uTFARYf4UYV1BdU.jpg,/hsv86jC6cnueQeOShfXhRmPCqhr.jpg,5.532,678,6.8226,MOVIE
